Date,Price,Open,High,Low,Vol.,Change %
31-Mar-11,2044.20 ,"2,035.92","2,047.80","2,035.92",-,0.41%
30-Mar-11,2035.92 ,"2,018.74","2,040.19","2,017.26",-,0.85%
29-Mar-11,2018.74 ,"2,045.06","2,046.64","2,009.28",-,-1.29%
28-Mar-11,2045.06 ,"2,043.30","2,047.13","2,025.96",-,0.17%
25-Mar-11,2041.49 ,"2,030.42","2,042.24","2,022.42",-,0.67%
24-Mar-11,2027.89 ,"1,997.00","2,027.89","1,992.94",-,1.55%
23-Mar-11,1997.00 ,"1,976.38","1,998.56","1,966.53",-,1.04%
22-Mar-11,1976.38 ,"1,981.98","1,991.01","1,965.73",-,-0.28%
21-Mar-11,1981.98 ,"1,962.92","1,986.63","1,960.72",-,0.97%
18-Mar-11,1962.92 ,"1,945.74","1,973.03","1,942.85",-,0.88%
17-Mar-11,1945.74 ,"1,915.95","1,950.00","1,895.12",-,1.55%
16-Mar-11,1915.95 ,"1,906.83","1,944.72","1,904.19",-,0.48%
15-Mar-11,1906.83 ,"1,944.91","1,958.77","1,890.06",-,-1.96%
14-Mar-11,1944.91 ,"1,929.59","1,962.86","1,918.61",-,0.79%
11-Mar-11,1929.59 ,"1,949.35","1,951.34","1,921.13",-,-1.01%
10-Mar-11,1949.35 ,"2,012.22","2,012.62","1,947.36",-,-3.12%
9-Mar-11,2012.22 ,"2,028.02","2,032.58","2,002.14",-,-0.64%
5-Mar-11,2025.17 ,"2,012.68","2,026.25","2,009.23",-,0.62%
4-Mar-11,2012.68 ,"2,017.82","2,025.91","2,004.80",-,-0.25%
3-Mar-11,2017.82 ,"1,991.29","2,029.27","1,989.59",-,1.33%
2-Mar-11,1991.29 ,"1,968.03","1,992.25","1,953.26",-,1.46%
1-Mar-11,1962.66 ,"1,971.46","1,990.00","1,957.64",-,-0.37%
28-Feb-11,1969.91 ,"1,932.82","1,972.50","1,929.49",-,1.92%
25-Feb-11,1932.82 ,"1,901.14","1,932.82","1,898.78",-,1.67%
24-Feb-11,1901.14 ,"1,874.76","1,908.38","1,863.13",-,1.41%
22-Feb-11,1874.76 ,"1,889.33","1,898.67","1,856.98",-,-0.77%
21-Feb-11,1889.33 ,"1,868.40","1,894.43","1,862.38",-,1.12%
18-Feb-11,1868.40 ,"1,869.06","1,878.20","1,857.53",-,-0.17%
17-Feb-11,1871.59 ,"1,877.44","1,893.33","1,871.49",-,-0.31%
16-Feb-11,1877.44 ,"1,865.99","1,880.33","1,860.42",-,0.61%
15-Feb-11,1865.99 ,"1,879.56","1,891.70","1,863.95",-,-0.72%
14-Feb-11,1879.56 ,"1,881.90","1,905.66","1,874.62",-,-0.12%
11-Feb-11,1881.90 ,"1,846.92","1,885.47","1,845.49",-,1.89%
10-Feb-11,1846.92 ,"1,900.28","1,901.37","1,846.92",-,-2.81%
9-Feb-11,1900.28 ,"1,910.50","1,919.67","1,888.46",-,-0.53%
8-Feb-11,1910.50 ,"1,935.15","1,947.08","1,908.77",-,-1.27%
7-Feb-11,1935.15 ,"1,928.58","1,940.39","1,913.83",-,0.34%
4-Feb-11,1928.58 ,"1,917.07","1,938.90","1,916.78",-,0.60%
3-Feb-11,1917.07 ,"1,931.38","1,945.71","1,914.47",-,-0.74%
2-Feb-11,1931.38 ,"1,910.01","1,943.49","1,910.01",-,1.12%
1-Feb-11,1910.01 ,"1,870.31","1,911.68","1,869.86",-,2.12%
31-Jan-11,1870.31 ,"1,884.09","1,884.09","1,853.62",-,-0.81%
